emp_no,first_name,last_name,gender,hire_date,title,title_from
42447,Goo,Encarnacion,F,1990-06-15,"Senior Staff",1995-06-15
13576,Jungsoon,Engberts,F,1986-08-22,"Senior Staff",2001-08-29
29524,Murthy,Engberts,M,1985-07-24,"Senior Staff",1985-07-24
40379,Fumino,Engberts,M,1991-02-04,"Senior Staff",1997-07-09
10458,Gina,Engelmann,F,1988-07-23,"Senior Staff",2002-07-05
13379,Kinh,Engelmann,M,1990-12-06,"Senior Staff",2001-09-07
23224,Nikolaos,Engelmann,F,1985-08-13,"Senior Staff",1993-08-13
36687,Moto,Engelmann,M,1986-06-18,"Senior Staff",1992-06-17
37600,Kerhong,Engelmann,F,1986-04-10,"Senior Staff",1991-04-10
12955,Eckart,England,F,1993-10-09,"Senior Staff",1999-10-09
17671,Arunachalam,England,F,1992-04-03,"Senior Staff",1997-04-03
20325,Katsuyuki,England,M,1988-03-22,"Senior Staff",1996-06-14
35363,Odoardo,England,F,1987-10-14,"Senior Staff",1997-01-18
37646,Ohad,England,F,1986-07-08,"Senior Staff",2000-10-19
16558,Jiong,Eppinger,M,1992-12-08,"Senior Staff",1995-05-17
22184,Chaosheng,Eppinger,M,1985-04-26,"Senior Staff",1985-04-26
28669,Bernt,Eppinger,M,1989-06-24,"Senior Staff",1995-06-24
31212,Weicheng,Eppinger,M,1993-10-31,"Senior Staff",1998-10-30
36197,Adamantios,Eppinger,M,1987-04-15,"Senior Staff",1996-10-05
37051,Xuejun,Eppinger,M,1990-09-22,"Senior Staff",1998-09-22
40155,Arno,Eppinger,M,1986-12-13,"Senior Staff",1995-12-13
13468,Seshu,Erbe,F,1988-02-06,"Senior Staff",1989-05-16
14360,Janche,Erbe,M,1987-10-24,"Senior Staff",1997-08-01
15478,Miyeon,Erbe,M,1994-07-02,"Senior Staff",2001-07-02
19106,Hidde,Erbe,M,1995-03-20,"Senior Staff",2000-03-19
22409,Jouko,Erbe,F,1989-01-22,"Senior Staff",1997-01-22
39151,Stamatina,Erbe,M,1986-07-07,"Senior Staff",1995-07-07
43024,Erez,Erbe,M,1991-10-04,"Senior Staff",1997-10-03
11962,Niranjan,Erde,F,1988-10-30,"Senior Staff",1994-10-30
14122,Masato,Erde,F,1993-10-06,"Senior Staff",2000-06-04
18159,Jenwei,Erde,M,1988-07-16,"Senior Staff",1997-04-07
21636,Munir,Erde,M,1985-05-05,"Senior Staff",1990-05-05
24576,Tommaso,Erde,F,1987-03-09,"Senior Staff",1992-03-08
29627,Nevin,Erde,M,1989-11-07,"Senior Staff",1999-07-19
36987,Brigham,Erde,M,1985-04-20,"Senior Staff",1993-04-20
39955,Shigeaki,Erde,M,1994-12-20,"Senior Staff",2001-11-13
43213,Dante,Erde,F,1987-11-08,"Senior Staff",1994-11-08
25255,Heng,Erdi,F,1988-09-18,"Senior Staff",2002-02-16
25695,Radhika,Erdi,F,1989-08-09,"Senior Staff",1995-08-09
30834,Van,Erdi,M,1988-10-25,"Senior Staff",1994-10-08
36856,Eric,Erdi,M,1986-12-06,"Senior Staff",1999-04-24
37765,Kazuhiro,Erdi,M,1993-11-30,"Senior Staff",1998-11-30
37859,Suvo,Erdi,M,1986-04-13,"Senior Staff",1994-04-13
11973,Aamod,Erdmenger,F,1989-04-13,"Senior Staff",1997-04-13
19612,Chenxi,Erdmenger,M,1986-08-25,"Senior Staff",1992-08-24
21931,Shounak,Erdmenger,M,1986-11-29,"Senior Staff",1997-04-17
28337,George,Erdmenger,M,1988-03-28,"Senior Staff",1995-03-29
31189,Shounak,Erdmenger,M,1988-03-24,"Senior Staff",1994-01-31
33871,Vivian,Erdmenger,M,1987-02-19,"Senior Staff",1992-02-19
39077,Luisa,Erdmenger,M,1992-08-14,"Senior Staff",2002-05-29
14804,Danai,Erev,M,1990-06-11,"Senior Staff",1999-06-11
16606,Eirik,Erev,M,1990-12-18,"Senior Staff",1996-12-17
22172,Jessie,Erev,M,1989-07-27,"Senior Staff",1997-07-27
22316,Zhenbing,Erev,M,1985-08-22,"Senior Staff",1990-08-22
23100,Brigham,Erev,F,1987-12-30,"Senior Staff",1997-05-05
29497,Mohit,Erev,M,1989-11-08,"Senior Staff",2002-01-02
36977,Shigenori,Erev,M,1989-08-20,"Senior Staff",1996-08-20
42953,Emdad,Erev,M,1990-03-08,"Senior Staff",1999-03-08
27241,Mayuri,Erez,F,1986-09-19,"Senior Staff",1999-08-13
28946,Rafail,Erez,F,1996-09-23,"Senior Staff",2001-09-23
13146,Haldon,Erie,M,1985-05-25,"Senior Staff",1985-05-25
22086,Barton,Erie,F,1985-06-07,"Senior Staff",1997-09-18
25795,Claudi,Erie,M,1988-01-02,"Senior Staff",1988-01-02
42450,Jiong,Erie,M,1989-05-08,"Senior Staff",1989-05-08
17089,Rafail,Erman,F,1985-04-10,"Senior Staff",1991-04-10
20438,Fai,Erman,F,1993-08-08,"Senior Staff",1998-08-08
25199,Matt,Erman,F,1985-10-03,"Senior Staff",1993-10-03
32462,Uzi,Erman,M,1992-11-28,"Senior Staff",1999-11-29
36912,Angel,Erman,F,1991-11-19,"Senior Staff",1991-11-19
36973,Taiji,Erman,M,1995-08-28,"Senior Staff",2000-08-27
22220,Masami,Ermel,M,1987-04-10,"Senior Staff",1994-10-20
37206,Leen,Ermel,M,1991-10-06,"Senior Staff",1998-10-07
41995,King,Ermel,M,1988-05-25,"Senior Staff",1997-05-25
11061,Pintsang,Erni,M,1993-02-19,"Senior Staff",2002-02-19
17722,Caolyn,Erni,F,1986-02-14,"Senior Staff",1992-02-14
18837,Tommaso,Erni,M,1993-07-25,"Senior Staff",1993-07-25
20145,Maia,Erni,F,1991-05-18,"Senior Staff",1997-05-17
29861,Mechthild,Erni,F,1987-11-19,"Senior Staff",1995-11-19
14548,Raimond,Ernst,F,1993-08-12,"Senior Staff",2001-06-06
25841,Shahab,Ernst,F,1988-03-22,"Senior Staff",1988-03-22
25867,Mamdouh,Ernst,F,1986-07-30,"Senior Staff",1999-12-18
41749,Eran,Ernst,M,1992-05-24,"Senior Staff",2001-11-09
20747,Kotesh,Erol,F,1985-11-15,"Senior Staff",1992-11-15
37242,Mana,Erol,F,1990-07-04,"Senior Staff",2002-01-24
38776,Foong,Erol,F,1987-12-31,"Senior Staff",1995-04-06
39834,Shunichi,Erol,M,1991-10-22,"Senior Staff",2000-10-21
14468,Unal,Ertl,F,1989-10-27,"Senior Staff",1998-09-02
22076,Mingzeng,Ertl,M,1989-12-29,"Senior Staff",1995-12-29
23195,Mark,Ertl,M,1986-09-25,"Senior Staff",1986-09-25
26225,Gina,Ertl,M,1985-11-26,"Senior Staff",1998-09-10
34553,Xiaocheng,Ertl,F,1985-11-11,"Senior Staff",1994-11-11
39642,Mori,Ertl,F,1985-08-30,"Senior Staff",1995-02-24
39978,Kwok,Ertl,F,1991-11-07,"Senior Staff",1992-03-10
14018,Mohammad,Erva,M,1990-02-19,"Senior Staff",2000-06-24
22639,Cristinel,Erva,F,1991-10-07,"Senior Staff",1999-10-07
25596,Uno,Erva,F,1991-10-22,"Senior Staff",1996-11-14
30196,Sven,Erva,F,1993-12-29,"Senior Staff",2001-12-29
10203,Steen,Escriba,M,1989-04-06,"Senior Staff",1995-04-06
10398,Shooichi,Escriba,F,1990-10-12,"Senior Staff",1990-10-12
12660,Stamatina,Escriba,F,1990-11-23,"Senior Staff",1998-11-23
16710,Arumugam,Escriba,F,1990-03-10,"Senior Staff",2002-01-31
24677,Boaz,Escriba,M,1985-06-28,"Senior Staff",1990-06-28
29300,Adamantios,Escriba,M,1986-09-09,"Senior Staff",1986-09-09
11880,Akeel,Esposito,F,1993-01-31,"Senior Staff",1999-01-31
20200,Huai,Esposito,M,1989-05-31,"Senior Staff",1996-05-31
23159,Atilio,Esposito,M,1985-09-26,"Senior Staff",1989-03-22
30932,Moni,Esposito,M,1985-04-20,"Senior Staff",1993-11-29
32732,Nathan,Esposito,F,1985-10-22,"Senior Staff",1994-01-31
32831,Vasiliy,Esposito,F,1987-10-30,"Senior Staff",1997-10-06
33108,Mabo,Esposito,F,1991-12-07,"Senior Staff",2002-02-04
33717,Uli,Esposito,M,1989-10-27,"Senior Staff",1996-03-02
40877,Bedrich,Esposito,M,1988-07-29,"Senior Staff",1999-04-16
11991,Qunsheng,Esteva,M,1985-09-29,"Senior Staff",1994-09-29
19817,Aran,Esteva,M,1990-10-08,"Senior Staff",1990-10-08
21970,Subbu,Esteva,M,1986-10-10,"Senior Staff",1995-05-18
22767,Elrique,Esteva,F,1985-11-11,"Senior Staff",1993-06-24
35009,Lansing,Esteva,M,1990-12-08,"Senior Staff",1998-12-08
37289,Luerbio,Esteva,M,1992-11-22,"Senior Staff",2001-11-22
11752,Bingning,Etalle,M,1992-11-10,"Senior Staff",1998-11-10
18398,Xiaoqiu,Etalle,M,1994-09-01,"Senior Staff",1994-09-01
19634,Phuoc,Etalle,F,1986-09-01,"Senior Staff",1992-08-31
27988,Armond,Etalle,M,1985-03-03,"Senior Staff",2000-12-12
28691,Ziya,Etalle,F,1986-01-17,"Senior Staff",1994-01-17
31648,Adib,Etalle,M,1990-03-24,"Senior Staff",1999-03-24
34927,Douadi,Etalle,M,1986-06-12,"Senior Staff",1990-11-25
36211,Cathie,Etalle,F,1985-04-23,"Senior Staff",1995-09-16
37742,Maik,Etalle,F,1992-11-27,"Senior Staff",2000-06-02
20932,Geoff,Eterovic,F,1985-03-26,"Senior Staff",1995-01-21
24264,Chenyi,Eterovic,M,1992-11-16,"Senior Staff",1998-11-16
30686,Xianlong,Eterovic,F,1986-12-09,"Senior Staff",1988-08-03
37179,Khun,Eterovic,M,1988-01-12,"Senior Staff",2001-07-07
12098,Pranay,Eugenio,M,1991-01-21,"Senior Staff",1996-01-21
14920,Billur,Eugenio,F,1993-09-18,"Senior Staff",2000-09-18
19795,Demos,Eugenio,F,1988-09-10,"Senior Staff",1998-09-10
25154,Eldridge,Eugenio,M,1988-11-22,"Senior Staff",1988-11-22
19911,Siamak,Fabrizio,F,1996-11-17,"Senior Staff",1996-11-17
27299,Danae,Fabrizio,M,1989-03-24,"Senior Staff",1994-08-04
27535,Arunas,Fabrizio,F,1988-11-15,"Senior Staff",1988-11-15
32522,Gurbir,Fabrizio,F,1992-03-11,"Senior Staff",1997-03-11
18686,Kwangyoen,Facello,F,1985-05-02,"Senior Staff",1994-05-02
24774,Uno,Facello,F,1989-11-09,"Senior Staff",2002-05-15
31107,Fai,Facello,M,1994-07-11,"Senior Staff",2001-02-02
32138,Anyuan,Facello,F,1988-10-04,"Senior Staff",1998-12-06
17763,Tesuya,Fadgyas,F,1986-07-12,"Senior Staff",1995-07-12
26859,Jaana,Fadgyas,M,1989-09-19,"Senior Staff",1998-04-25
29183,Geraldo,Fadgyas,F,1989-08-04,"Senior Staff",1989-08-04
29301,Wanqing,Fadgyas,F,1989-05-13,"Senior Staff",1996-05-13
30744,Khatoun,Fadgyas,M,1988-04-15,"Senior Staff",1997-04-15
31282,Masako,Fadgyas,F,1993-11-21,"Senior Staff",1998-11-21
35414,Shaowen,Fadgyas,M,1985-03-24,"Senior Staff",1994-03-24
39728,Dekang,Fadgyas,F,1988-09-07,"Senior Staff",1993-09-07
39872,Parke,Fadgyas,F,1994-08-06,"Senior Staff",1999-08-06
40081,Djelloul,Fadgyas,F,1991-01-10,"Senior Staff",1999-01-10
40757,Christ,Fadgyas,F,1985-05-08,"Senior Staff",1992-08-09
43372,Mahendra,Fadgyas,M,1989-03-13,"Senior Staff",1989-03-13
22237,Armond,Fairtlough,F,1993-02-15,"Senior Staff",1998-02-15
30416,Herb,Fairtlough,F,1990-04-28,"Senior Staff",1991-05-09
35426,Elgin,Fairtlough,F,1994-11-06,"Senior Staff",1999-11-06
14321,Shugo,Falby,F,1994-04-11,"Senior Staff",2000-06-02
18231,Rafols,Falby,M,1992-11-11,"Senior Staff",1999-10-12
19195,Honglan,Falby,F,1985-04-02,"Senior Staff",1992-04-02
38053,Mrinalini,Falby,M,1991-03-29,"Senior Staff",1998-05-02
23450,Arve,Falck,M,1991-06-27,"Senior Staff",1991-06-27
24036,Shir,Falck,F,1986-03-23,"Senior Staff",1992-03-22
12630,Sreekrishna,Falco,M,1989-06-03,"Senior Staff",1997-06-03
17914,Sanjeeva,Falco,M,1993-08-31,"Senior Staff",1999-08-31
33896,Jianhao,Falco,M,1989-07-03,"Senior Staff",2000-11-30
35076,Brewster,Falco,F,1996-06-13,"Senior Staff",2000-01-10
11270,Gina,Falster,M,1988-09-28,"Senior Staff",1995-09-04
24500,Marsja,Falster,M,1987-06-12,"Senior Staff",1995-06-12
25829,Pradeep,Falster,F,1991-04-05,"Senior Staff",2002-03-08
37267,Itzchak,Falster,M,1988-07-04,"Senior Staff",1988-07-04
37574,Dulce,Falster,F,1994-08-05,"Senior Staff",1996-11-11
37881,Sedat,Falster,M,1985-02-05,"Senior Staff",1990-02-05
15243,Mountaz,Famili,F,1988-04-08,"Senior Staff",2001-09-19
31148,Saddek,Famili,F,1992-10-06,"Senior Staff",2001-10-06
41066,Peternela,Famili,F,1991-09-18,"Senior Staff",1998-09-18
10370,Clyde,Fandrianto,M,1992-04-04,"Senior Staff",1998-04-18
21648,Mayuko,Fandrianto,F,1986-06-19,"Senior Staff",1999-07-06
25683,Gregory,Fandrianto,F,1990-03-12,"Senior Staff",1997-11-08
25963,Jiakeng,Fandrianto,F,1987-11-17,"Senior Staff",1999-07-08
16654,Arnd,Fargier,M,1990-02-20,"Senior Staff",1990-02-20
22201,Zhiguo,Fargier,M,1991-11-02,"Senior Staff",1991-11-02
23583,Wonhee,Fargier,M,1990-07-12,"Senior Staff",1990-07-12
29838,Demin,Fargier,F,1993-04-23,"Senior Staff",1998-04-23
33572,Zita,Fargier,F,1986-08-14,"Senior Staff",1995-08-14
37347,Lech,Fargier,F,1987-03-27,"Senior Staff",1996-07-09
11287,Sreenivas,Farrag,M,1987-08-12,"Senior Staff",1995-08-12
11857,Divier,Farrag,F,1986-08-27,"Senior Staff",1986-08-27
19190,Giordano,Farrag,F,1989-05-31,"Senior Staff",1995-09-11
25186,Aruna,Farrag,M,1987-03-27,"Senior Staff",1993-03-26
29050,Hinrich,Farrag,F,1987-01-10,"Senior Staff",1994-01-10
30768,Krassimir,Farrag,M,1987-11-18,"Senior Staff",1996-11-17
34561,Bojan,Farrar,M,1995-12-07,"Senior Staff",1995-12-07
38279,Marsha,Farrar,M,1987-05-25,"Senior Staff",1992-05-24
39564,Zorica,Farrar,F,1989-02-21,"Senior Staff",1989-02-21
39634,Kolar,Farrar,F,1991-07-04,"Senior Staff",1991-07-04
40811,Reinhard,Farrar,M,1987-07-21,"Senior Staff",1994-07-21
15389,Berry,Farrel,M,1994-06-30,"Senior Staff",1999-07-01
22246,Ramalingam,Farrel,F,1995-03-31,"Senior Staff",2000-03-30
35408,Hironoby,Farrel,F,1995-12-28,"Senior Staff",2002-01-23
38834,Hongzhu,Farrel,F,1989-02-26,"Senior Staff",1996-06-13
15597,JoAnne,Farris,M,1985-11-09,"Senior Staff",1991-11-09
23560,Zvonko,Farris,F,1987-11-07,"Senior Staff",1997-12-19
38280,Lunjin,Farris,F,1987-11-11,"Senior Staff",1994-11-11
12598,Hatem,Farrow,M,1996-10-28,"Senior Staff",2001-10-28
15341,Shigehiro,Farrow,M,1990-03-04,"Senior Staff",1999-03-04
26811,Prodip,Farrow,F,1987-09-13,"Senior Staff",1996-01-28
33917,Chuanti,Farrow,M,1985-08-18,"Senior Staff",1992-08-18
34593,Tse,Farrow,M,1992-07-13,"Senior Staff",2000-07-30
14783,Gennadi,Fasbender,F,1987-06-30,"Senior Staff",1987-08-26
21583,Elliott,Fasbender,M,1985-04-16,"Senior Staff",1994-05-27
23570,Uno,Fasbender,M,1992-04-11,"Senior Staff",1998-04-11
24892,Sham,Fasbender,M,1993-02-11,"Senior Staff",2001-02-11
33353,Eishiro,Fasbender,F,1989-08-07,"Senior Staff",1998-08-07
42318,Yucai,Fasbender,F,1985-04-11,"Senior Staff",1990-04-11
10754,Chenyi,Feinberg,M,1988-01-11,"Senior Staff",1988-01-11
12080,Panayotis,Feinberg,M,1993-05-17,"Senior Staff",2001-05-17
27624,Kotesh,Feinberg,M,1990-05-20,"Senior Staff",1997-05-20
30260,Trygve,Feinberg,M,1992-08-12,"Senior Staff",1997-08-12
37186,Maha,Feinberg,M,1988-12-29,"Senior Staff",1993-12-29
11727,Baziley,Felcyn,M,1992-03-07,"Senior Staff",1999-03-08
16117,Josyula,Felcyn,M,1989-04-25,"Senior Staff",1992-06-21
16362,Niranjan,Felcyn,M,1985-04-26,"Senior Staff",1995-04-07
22111,Rasiah,Felcyn,M,1986-04-01,"Senior Staff",2001-03-20
23454,Heejo,Felcyn,M,1986-12-20,"Senior Staff",1986-12-20
31764,Zhigen,Felcyn,F,1990-05-17,"Senior Staff",2001-03-31
34835,Marek,Felcyn,M,1987-04-03,"Senior Staff",1996-04-02
12395,Sanjit,Felder,M,1988-02-04,"Senior Staff",1995-06-05
21372,Dung,Felder,M,1985-07-04,"Senior Staff",2002-01-06
21506,Gudjon,Felder,F,1990-09-07,"Senior Staff",1995-09-07
24888,Murthy,Felder,F,1985-03-31,"Senior Staff",1990-03-31
25953,Mori,Felder,M,1992-02-04,"Senior Staff",2002-03-23
29119,Toshiko,Felder,F,1986-01-01,"Senior Staff",1991-05-02
33279,Arne,Felder,F,1988-11-01,"Senior Staff",2001-03-27
38762,Mingsen,Felder,M,1986-04-11,"Senior Staff",1986-12-17
42071,Akemi,Felder,M,1986-07-24,"Senior Staff",1990-02-26
42236,Poornachandra,Felder,F,1991-04-19,"Senior Staff",2001-08-14
37533,Trygve,Feldhoffer,M,1990-07-16,"Senior Staff",1990-07-16
40695,Geoffry,Feldhoffer,M,1992-01-19,"Senior Staff",1997-01-18
12430,Kristine,Feldmann,F,1987-08-15,"Senior Staff",1992-08-14
12605,Petter,Feldmann,M,1987-12-29,"Senior Staff",1990-02-19
16702,Gal,Feldmann,F,1991-04-09,"Senior Staff",2000-04-08
18404,Lein,Feldmann,F,1993-10-17,"Senior Staff",2002-05-03
19846,Dinkar,Feldmann,F,1985-04-27,"Senior Staff",1993-04-27
31063,Oscar,Feldmann,M,1990-11-19,"Senior Staff",2001-03-24
31184,IEEE,Feldmann,F,1987-12-02,"Senior Staff",1992-12-01
38077,Mototsugu,Feldmann,F,1989-03-29,"Senior Staff",1989-03-29
40287,Gurbir,Feldmann,M,1990-09-15,"Senior Staff",1997-09-15
16341,Boutros,Fendler,F,1985-11-01,"Senior Staff",1999-12-08
18103,Herbert,Fendler,M,1985-02-14,"Senior Staff",2002-01-18
13656,Oldrich,Ferretti,F,1986-04-09,"Senior Staff",1995-07-17
14474,Taiji,Ferretti,F,1986-08-25,"Senior Staff",1986-08-25
16099,Mohan,Ferretti,M,1987-04-20,"Senior Staff",1990-10-23
18091,Adly,Ferretti,M,1995-03-13,"Senior Staff",1995-03-13
19076,Hein,Ferretti,M,1987-07-15,"Senior Staff",1995-07-15
19777,Halsur,Ferretti,M,1988-06-09,"Senior Staff",1997-03-14
22008,Karlis,Ferretti,M,1986-08-10,"Senior Staff",1993-02-16
29174,Shaibal,Ferretti,M,1991-06-11,"Senior Staff",2000-08-13
33874,Alper,Ferretti,M,1996-03-18,"Senior Staff",1999-04-09
38431,Masanao,Ferretti,F,1987-08-28,"Senior Staff",2000-06-17
41705,Koldo,Ferretti,M,1995-08-10,"Senior Staff",1995-08-10
11328,Xiong,Ferriere,M,1986-08-08,"Senior Staff",1994-08-08
22386,Akhilish,Ferriere,F,1986-07-07,"Senior Staff",1986-07-07
32510,Make,Ferriere,F,1988-10-15,"Senior Staff",2000-05-13
30264,Genki,Fetvedt,M,1986-02-22,"Senior Staff",2001-07-04
33291,Adas,Fetvedt,M,1990-02-19,"Senior Staff",1998-02-19
38848,Shalesh,Fetvedt,F,1992-07-10,"Senior Staff",1999-07-11
39223,Monique,Fetvedt,M,1985-10-04,"Senior Staff",1991-10-04
10830,Fen,Fiebach,M,1991-08-24,"Senior Staff",1997-08-23
11346,Jungsoon,Fiebach,M,1988-10-27,"Senior Staff",1992-06-11
11994,Sigeru,Fiebach,F,1993-11-11,"Senior Staff",1999-11-11
26242,Chaitali,Fiebach,F,1993-02-25,"Senior Staff",1993-02-25
11227,Dayanand,Figueira,M,1985-03-08,"Senior Staff",1994-03-08
16961,Sanjay,Figueira,M,1988-06-22,"Senior Staff",1997-06-22
36741,Sanjay,Figueira,M,1992-02-25,"Senior Staff",2000-02-25
38938,Przemyslawa,Figueira,F,1992-03-09,"Senior Staff",1999-03-10
14647,Elliott,Fioravanti,M,1991-12-07,"Senior Staff",1998-12-07
14895,Barna,Fioravanti,F,1989-06-25,"Senior Staff",1989-06-25
27547,Saddek,Fioravanti,M,1990-06-07,"Senior Staff",2002-07-02
29690,Eran,Fioravanti,M,1987-11-09,"Senior Staff",1995-11-09
32858,Tesuro,Fioravanti,M,1988-08-17,"Senior Staff",1994-08-17
42694,Utpal,Fioravanti,M,1990-05-17,"Senior Staff",1996-05-16
18263,Dayanand,Fiutem,M,1988-09-10,"Senior Staff",1988-09-10
22022,Isaac,Fiutem,M,1986-10-17,"Senior Staff",2001-08-22
34372,Sushant,Fiutem,M,1986-12-01,"Senior Staff",1991-06-20
39038,Miquel,Fiutem,F,1988-03-29,"Senior Staff",1996-03-29
41856,Somnath,Fiutem,F,1991-02-22,"Senior Staff",2001-06-08
28653,Pranay,Flanders,F,1987-03-05,"Senior Staff",1994-03-05
34849,Marek,Flanders,F,1992-05-06,"Senior Staff",2000-08-10
38956,Tesuro,Flanders,F,1995-03-07,"Senior Staff",2000-03-06
39008,Feiyu,Flanders,M,1987-04-18,"Senior Staff",1996-12-18
10089,Sudharsan,Flasterstein,F,1986-08-12,"Senior Staff",1996-01-11
11960,Moss,Flasterstein,M,1988-07-28,"Senior Staff",1995-07-29
12134,Hsiangchu,Flasterstein,M,1987-10-01,"Senior Staff",1993-09-30
23499,Noritoshi,Flasterstein,M,1985-02-23,"Senior Staff",1990-08-22
27671,JiYoung,Flasterstein,M,1985-09-28,"Senior Staff",1989-12-18
31011,Anneli,Flasterstein,M,1991-09-18,"Senior Staff",1996-04-14
31998,Sailaja,Flasterstein,F,1987-07-20,"Senior Staff",1996-07-03
32977,Berhard,Flasterstein,M,1991-10-04,"Senior Staff",2000-08-18
34856,Leaf,Flasterstein,M,1992-07-29,"Senior Staff",1999-07-30
35242,Ingmar,Flasterstein,F,1992-06-21,"Senior Staff",2001-11-21
35262,Abdulla,Flasterstein,M,1994-06-12,"Senior Staff",2000-06-11
11547,Kyoichi,Flexer,F,1991-01-18,"Senior Staff",1996-01-18
12725,Inderjeet,Flexer,F,1994-05-28,"Senior Staff",1999-05-28
23911,Tetsurou,Flexer,M,1990-12-24,"Senior Staff",1997-12-24
25089,Takahiro,Flexer,F,1985-04-06,"Senior Staff",1985-04-06
26704,Nakhoon,Flexer,M,1993-05-12,"Senior Staff",1999-05-12
38255,Zine,Flexer,M,1986-07-29,"Senior Staff",1995-08-28
42126,Supot,Flexer,M,1990-11-10,"Senior Staff",1996-11-09
17201,Tzu,Flowers,M,1995-12-11,"Senior Staff",1995-12-11
19655,Arunachalam,Flowers,M,1993-09-05,"Senior Staff",1998-09-05
22800,Bartek,Flowers,F,1993-02-25,"Senior Staff",2002-02-25
26252,Haldun,Flowers,F,1987-08-18,"Senior Staff",1992-08-17
26398,Fay,Flowers,F,1995-05-28,"Senior Staff",1995-05-28
41669,Maia,Flowers,M,1989-04-09,"Senior Staff",1989-04-09
20479,Mohan,Fontan,F,1989-10-05,"Senior Staff",1989-10-05
22191,Udo,Fontan,M,1989-09-03,"Senior Staff",1997-09-03
27913,Vojin,Fontan,M,1989-11-25,"Senior Staff",1995-11-25
28148,Muzhong,Fontan,F,1988-02-06,"Senior Staff",1996-02-06
33768,Karoline,Fontan,M,1987-08-24,"Senior Staff",1996-08-23
36052,Premsyl,Fontan,F,1993-02-02,"Senior Staff",1993-02-02
37260,Sham,Fontan,F,1985-07-14,"Senior Staff",1999-11-27
37281,Gita,Fontan,F,1985-11-27,"Senior Staff",1995-05-28
14081,Alain,Fontet,M,1986-01-13,"Senior Staff",1998-09-04
15203,Adly,Fontet,M,1992-12-25,"Senior Staff",1992-12-25
20342,Gritta,Fontet,F,1991-09-16,"Senior Staff",1996-08-02
29121,Shakhar,Fontet,M,1989-11-22,"Senior Staff",1994-04-13
29818,Szabolcs,Fontet,M,1988-02-18,"Senior Staff",1990-08-22
38771,Muneo,Fontet,F,1993-12-07,"Senior Staff",2001-12-07
40939,Aksel,Fontet,M,1991-12-14,"Senior Staff",1998-12-14
39009,Lene,Foong,F,1991-01-12,"Senior Staff",1996-01-12
42766,Tonia,Foong,M,1999-06-16,"Senior Staff",1999-12-28
10086,Somnath,Foote,M,1990-02-16,"Senior Staff",1999-02-19
13238,Ebru,Foote,F,1985-10-30,"Senior Staff",1998-10-10
22633,Paloma,Foote,F,1993-11-12,"Senior Staff",1999-11-12
22748,Jayesh,Foote,M,1990-10-10,"Senior Staff",1998-03-06
23604,Chinhyun,Foote,M,1990-08-24,"Senior Staff",1999-05-08
30825,Arvin,Foote,M,1986-08-18,"Senior Staff",1991-08-18
39411,Mingzeng,Foote,F,1992-11-12,"Senior Staff",1992-11-12
40989,Fumitake,Foote,F,1997-04-20,"Senior Staff",1997-04-20
11197,Tadahiro,Fordan,M,1986-04-13,"Senior Staff",1989-09-12
12795,Masoud,Fordan,M,1986-10-11,"Senior Staff",1997-06-23
18741,Katsuo,Fordan,F,1991-01-20,"Senior Staff",1994-03-04
38596,Mostafa,Fordan,M,1987-08-21,"Senior Staff",1987-08-21
39639,Leen,Fordan,F,1995-08-14,"Senior Staff",1995-11-21
20299,Chaitali,Fortenbacher,F,1996-02-13,"Senior Staff",2002-05-23
21289,Yakkov,Fortenbacher,F,1985-08-28,"Senior Staff",1998-03-04
24776,Elgin,Fortenbacher,M,1990-03-21,"Senior Staff",1990-03-21
29809,Foong,Fortenbacher,F,1989-09-11,"Senior Staff",1989-09-11
31442,Utpal,Fortenbacher,F,1993-06-12,"Senior Staff",1998-06-12
33407,Paraskevi,Fortenbacher,F,1985-04-20,"Senior Staff",1993-07-29
37011,Heeju,Fortenbacher,M,1994-10-26,"Senior Staff",2001-10-26
11331,Kasturi,Fraisse,F,1987-03-03,"Senior Staff",1994-03-03
19925,Zhiguo,Fraisse,M,1987-04-02,"Senior Staff",2000-12-25
32998,Bernardo,Fraisse,F,1987-12-30,"Senior Staff",1998-04-23
33421,Kinh,Fraisse,F,1987-07-06,"Senior Staff",1995-07-06
43393,Renee,Fraisse,M,1994-01-02,"Senior Staff",1999-01-02
10748,Yuchang,Francisci,F,1990-08-14,"Senior Staff",1996-08-13
27310,Sigeru,Francisci,M,1989-10-01,"Senior Staff",1992-03-28
30982,Suebskul,Francisci,F,1988-10-01,"Senior Staff",1994-10-01
34256,Nishit,Francisci,M,1990-07-01,"Senior Staff",1997-10-06
35436,Trygve,Francisci,M,1993-05-11,"Senior Staff",1996-08-14
38110,Mariangiola,Francisci,M,1986-04-03,"Senior Staff",1986-04-03
21389,Bouchung,Frezza,M,1994-11-04,"Senior Staff",1994-11-04
22701,Pohua,Frezza,M,1989-08-23,"Senior Staff",1994-08-23
26672,Shaleah,Frezza,M,1985-09-27,"Senior Staff",1985-09-27
28697,Margo,Frezza,F,1989-02-25,"Senior Staff",1989-02-25
38405,Haldun,Frezza,M,1994-07-09,"Senior Staff",2000-07-08
40168,Miquel,Frezza,F,1988-02-11,"Senior Staff",1994-07-13
23661,Akemi,Frijda,M,1986-08-17,"Senior Staff",1998-04-13
24499,Macha,Frijda,F,1993-09-06,"Senior Staff",1997-09-04
