emp_no,first_name,last_name,gender,hire_date,salary,salary_from
14824,Jeane,Luby,F,1986-04-07,66116,2002-07-09
12010,Otmar,Thebaut,F,1988-11-06,66114,2001-08-30
12607,Gil,Anguita,F,1993-04-20,66109,2001-12-23
17016,Dzung,Cools,M,1990-04-23,66104,2002-04-20
13397,Nimmagadda,Wilfing,M,1985-12-20,66101,2002-06-21
12986,Khun,Hennebert,M,1990-09-20,66088,2001-09-17
11144,Carrsten,Heinisuo,M,1993-11-18,66082,2002-07-18
15540,Steen,Mullainathan,M,1988-12-01,66066,2001-11-28
15807,Fatemeh,Oaver,F,1989-06-23,66062,2002-06-07
16303,Jamaludin,VanScheik,F,1987-12-06,66061,2001-12-02
13463,Theron,Berstel,F,1988-01-26,66059,2002-01-22
17687,Lucian,Undy,M,1997-04-01,66050,2001-12-21
15097,Gudjon,Winter,M,1990-06-24,66044,2002-03-18
15282,Panayotis,Copas,M,1993-01-25,66044,2002-01-23
15086,Billie,Soloway,F,1992-04-19,66042,2002-04-17
12439,Shigeo,Kaiserswerth,M,1990-10-22,66040,2001-10-19
13765,Raimond,Mitzlaff,M,1987-07-18,66025,2002-07-15
14526,Arne,Grabner,M,1996-08-29,66018,2002-06-19
15561,Hideyuki,Tchuente,F,1994-01-09,66015,2002-01-07
15612,Szabolcs,Serna,M,1987-11-25,66014,2001-12-29
11909,Yuichiro,Kobuchi,M,1987-02-13,66008,2002-02-19
14369,Hiroyasu,Cardazo,F,1989-12-04,66003,2001-12-01
17101,Sandeepan,Compeau,M,1987-10-17,66002,2002-01-14
14625,Kitty,Szemeredi,F,1997-03-06,65996,2002-03-05
14841,Stein,Poulakidas,M,1989-05-13,65989,2002-05-16
16098,Stella,Fortenbacher,F,1985-09-30,65970,2001-09-26
11438,Morris,Heping,M,1994-11-17,65958,2001-08-29
14167,Adas,Hertweck,F,1985-12-01,65952,2001-11-27
17915,Eric,Kirkerud,M,1990-08-15,65949,2002-07-16
11242,Jinya,Camurati,F,1989-04-30,65948,2002-05-05
12509,Rutger,Krzyzanowski,M,1991-09-26,65948,2001-09-23
13003,Jinxi,Luft,M,1991-09-06,65938,2001-09-03
17479,Nechama,Shokrollahi,F,1989-08-16,65937,2002-06-11
18209,Berry,Merel,M,1993-04-23,65925,2002-04-21
10930,Arch,Minakawa,M,1990-08-09,65912,2001-11-19
11703,Xuedong,Chiodo,M,1989-07-23,65912,2002-07-20
12805,Naraig,Itschner,M,1988-09-11,65905,2001-10-15
14651,Bedrich,Hopewell,F,1988-01-07,65904,2002-02-05
15172,Rafols,Pagter,F,1986-06-20,65893,2002-06-16
10808,Chenxi,Leijenhorst,M,1987-03-07,65884,2002-03-03
12511,Frederique,Lueh,M,1991-02-26,65876,2002-01-30
12724,Parke,Lammel,F,1993-08-22,65870,2002-02-16
10910,Arco,Jervis,M,1989-07-13,65863,2001-08-30
13052,Aleksandar,Schlenzig,M,1991-07-27,65862,2002-07-24
11867,Basim,Bhattacharjee,M,1985-11-02,65855,2001-12-04
13274,Valery,Anguita,M,1986-10-01,65854,2002-04-23
16931,Shiv,Stroustrup,F,1995-03-02,65848,2002-02-28
16281,Lenore,Gustavson,F,1986-01-06,65844,2002-07-25
10470,Peternela,Iwayama,M,1988-06-01,65837,2001-09-16
16674,Duke,Takanami,M,1988-08-30,65836,2001-08-27
12697,Uri,Brizzi,M,1986-07-11,65830,2002-07-07
13842,Juichirou,Cichocki,F,1987-11-11,65830,2002-04-18
14808,Pragnesh,Billingsley,M,1987-03-07,65830,2002-03-03
12456,Bodh,Speel,M,1995-06-20,65823,2002-06-19
16783,Takahira,Spataro,M,1990-12-25,65823,2001-12-22
14014,Adas,Rassart,M,1985-03-18,65818,2002-06-30
11382,Akemi,Otillio,M,1991-06-04,65817,2002-06-01
10996,Matk,Rahimi,F,1990-02-07,65811,2002-02-04
13256,Sibyl,Cronau,F,1994-08-19,65807,2002-03-12
12488,Etsuo,Gerteisen,F,1990-04-27,65805,2002-04-24
17509,Rimli,Vandervoorde,F,1990-05-27,65773,2002-05-24
10561,Serge,Joslin,F,1990-12-15,65771,2002-06-29
14596,Vesna,Khamsi,F,1992-12-23,65768,2001-12-21
11314,Vasiliy,Jenevein,F,1990-04-10,65753,2002-04-06
11437,Supot,Vidya,M,1991-08-12,65741,2001-08-09
12849,Yongdong,Suessmith,M,1990-02-02,65741,2002-01-30
14127,Magdalena,Cannard,F,1994-04-22,65738,2002-04-20
10216,Amstein,Ghemri,M,1987-10-30,65714,2001-10-26
11615,Shem,Isaak,F,1988-09-13,65714,2001-08-26
14941,Nathan,Lichtner,M,1988-12-22,65714,2001-12-19
10333,Snehasis,Dymetman,M,1993-01-16,65713,2002-01-14
11575,Godehard,Plotkin,F,1991-12-19,65712,2002-05-30
17900,Sakthirel,Belinskaya,M,1986-03-03,65704,2002-02-27
12286,Owen,Pesch,F,1987-08-15,65703,2002-07-17
12200,Tayeb,Reinhart,M,1995-04-26,65701,2002-03-07
13312,Filipp,Schurmann,F,1991-11-07,65688,2002-04-30
15266,Herbert,Kaminger,M,1991-06-22,65682,2002-06-19
15219,Rosli,Negoita,M,1990-06-14,65677,2002-06-11
17158,Danai,Vecchio,F,1988-09-03,65674,2002-02-12
14588,Amalendu,McAlpine,F,1987-04-12,65671,2002-04-08
12763,Adamantios,Lovengreen,M,1985-11-21,65664,2002-07-19
13711,Tesuro,Pusterhofer,F,1988-09-27,65653,2001-09-24
13721,Sugwoo,Delgrossi,F,1985-08-25,65650,2001-09-19
12571,Abdelaziz,Candan,F,1996-04-29,65648,2002-04-22
15859,Godehard,Hennings,M,1985-03-21,65645,2002-01-18
15933,Fei,Broomell,F,1989-06-16,65635,2002-06-13
16752,Xiaoqiu,Lorho,M,1995-11-25,65635,2001-11-23
10166,Samphel,Siegrist,F,1993-01-01,65632,2001-09-01
10190,Arve,Fairtlough,F,1986-06-23,65625,2002-06-19
10250,Serap,Etalle,M,1992-08-30,65617,2001-08-28
15800,Kazunori,Strandh,M,1986-01-07,65591,2002-01-03
11607,Tomokazu,Foong,F,1987-09-12,65588,2002-04-17
17086,Honesty,Berztiss,F,1989-09-15,65581,2001-09-12
12427,Zissis,Daescu,F,1989-03-23,65572,2001-09-07
14689,Xuejun,Staudhammer,F,1989-03-21,65571,2002-03-19
16039,Satoru,Menhoudj,M,1989-04-11,65561,2002-01-28
17305,Danai,Czaja,M,1995-12-28,65555,2002-07-17
11531,Radhika,Motley,M,1990-02-27,65551,2001-11-02
13192,Rosita,Flowers,M,1988-11-10,65550,2002-01-30
12592,Gina,Smailagic,M,1988-09-27,65549,2001-09-24
10834,Huiqun,Rajcani,M,1990-11-24,65548,2001-11-21
17617,Chinhyun,Kampfer,F,1991-05-23,65546,2002-05-20
11573,Pranas,Hutton,F,1990-02-04,65521,2002-02-01
17105,Nalini,Gaughan,F,1986-09-30,65514,2001-11-03
10908,Rajmohan,Koblick,M,1985-10-08,65510,2002-04-01
13504,Parto,Mandell,F,1986-12-21,65504,2001-12-17
13766,Tremaine,Heemskerk,M,1986-08-18,65504,2001-08-14
11485,Nahid,Khalil,M,1991-10-04,65499,2001-10-10
10397,Irena,Reutenauer,M,1993-05-21,65498,2002-05-19
16196,Isamu,Casperson,M,1990-05-28,65492,2002-07-17
14730,Deniz,Hanabata,M,1993-04-06,65489,2002-03-24
17590,Maha,Mandell,M,1987-05-17,65489,2002-05-13
11790,Huai,Henseler,F,1988-03-09,65474,2002-03-06
16644,Saniya,Yoshimura,M,1991-12-13,65474,2001-12-10
14777,Danco,Slobodova,M,1996-09-30,65456,2001-11-06
13439,Domenick,Ullian,F,1990-09-09,65436,2002-03-23
14786,Duke,Hainaut,M,1988-06-03,65431,2002-05-31
17529,Abdelkader,Ramsey,M,1988-12-14,65427,2001-08-12
11345,Youngkon,Maierhofer,M,1985-03-30,65421,2001-11-24
11339,Flemming,Massonet,M,1987-05-09,65413,2001-12-16
11981,LiMin,Horswill,M,1990-09-14,65413,2001-09-11
12209,Tiina,Liesche,F,1989-12-15,65402,2001-12-12
14177,Gino,Stille,F,1996-02-12,65402,2002-03-15
14754,Leon,Garnham,M,1992-06-02,65402,2002-05-19
10376,Fai,Bale,M,1989-01-14,65398,2001-12-05
13235,Taizo,Remmers,F,1991-05-07,65395,2002-04-22
11944,Along,Aumann,M,1991-06-14,65391,2001-11-29
13597,Dante,Vecchio,F,1989-05-05,65391,2002-05-02
12841,Gudjon,Hertweck,M,1991-09-07,65389,2001-09-04
13796,Paloma,Thorelli,M,1988-08-28,65388,2001-12-30
11405,Clyde,Kobuchi,F,1993-04-14,65387,2002-04-12
10735,Morrie,Gewali,M,1985-10-29,65377,2001-10-25
13319,Manton,Schwaller,M,1992-03-20,65366,2002-01-12
17608,Ennio,Bahl,M,1995-04-24,65350,2002-06-10
11004,JoAnna,Decleir,F,1992-01-19,65349,2002-01-16
14291,Berhard,Rodier,F,1985-06-08,65348,2002-01-07
11770,Arumugam,Jakobus,F,1992-11-29,65346,2001-11-27
17895,Jaewon,Pezzoli,M,1989-12-03,65344,2001-11-30
12401,Yolla,Glinert,F,1992-04-20,65342,2001-11-23
15822,Fumino,Rissland,M,1990-10-31,65342,2001-09-23
15264,Christfried,Remmers,M,1995-06-03,65339,2002-06-01
16527,Saeko,Czaja,M,1987-03-04,65333,2002-02-28
11454,Yolla,Zedlitz,M,1990-01-02,65328,2002-07-11
14598,Brigham,Dusink,M,1991-07-14,65315,2002-07-11
16183,Genta,Pintelas,M,1990-06-09,65310,2002-06-06
17957,Pranav,Harllee,M,1986-06-28,65307,2001-12-31
16007,Premsyl,Dalton,M,1986-02-14,65303,2002-04-12
18203,Kazuhisa,Llado,M,1991-06-24,65296,2002-06-21
12044,Rance,Hemaspaandra,F,1990-04-19,65279,2002-04-16
11369,Alair,Camarinopoulos,F,1991-08-05,65266,2002-05-12
14210,Arvind,Poujol,F,1993-06-10,65256,2002-06-08
14005,Vojin,Stellhorn,M,1985-05-10,65252,2002-05-06
17536,Padma,Pollacia,F,1997-03-17,65242,2002-03-16
12634,Rayond,Steenbeek,M,1990-03-19,65228,2002-03-16
15988,Szabolcs,Bierbaum,M,1992-09-22,65228,2001-09-20
16182,Mantis,Alpay,F,1987-06-28,65214,2002-06-24
14567,Heping,Lammel,M,1990-10-04,65210,2001-10-01
10827,Willard,Danley,M,1996-11-07,65206,2001-11-06
17240,Sven,Menhoudj,F,1990-11-14,65182,2001-11-11
12205,Sushant,Rossi,M,1986-04-14,65174,2001-11-07
11422,Thanasis,Ghalwash,F,1990-12-04,65173,2001-12-01
12143,Zeljko,Denti,F,1996-01-06,65168,2002-01-04
11787,Subhada,Garnick,M,1987-08-25,65162,2002-01-07
12657,Weiru,Peroz,M,1995-06-30,65139,2002-06-28
15927,Dharmaraja,Swick,M,1994-04-22,65127,2002-04-20
15158,Gio,Flowers,F,1989-02-13,65123,2002-02-10
17703,Marie,Furudate,F,1991-11-20,65123,2001-11-17
10224,Leon,Trogemann,M,1988-01-09,65121,2002-01-05
10967,Eran,Adachi,M,1993-08-01,65102,2002-07-30
12474,Remco,Maquelin,F,1998-11-27,65100,2001-11-26
13295,Leszek,Coombs,M,1993-11-22,65095,2002-01-18
13324,Zeljko,Pews,M,1990-09-04,65095,2001-09-01
16810,Honesty,Verspoor,F,1987-08-15,65093,2001-08-11
13332,Nidapan,Pearson,F,1987-09-24,65088,2001-09-20
17564,Goetz,Koblitz,M,1987-11-20,65088,2001-11-16
12519,Suebskul,Ghazalie,M,1985-05-13,65072,2001-09-27
10241,Ortrud,Murillo,M,1988-06-12,65069,2002-06-09
15216,Zhenhua,Wiegley,F,1990-06-24,65069,2002-06-21
11541,Chinhyun,Coombs,F,1990-04-05,65064,2002-06-13
11983,Jaana,Hedayat,M,1986-10-11,65059,2001-10-07
17473,Constantine,Ravishankar,M,1986-04-27,65053,2001-09-29
13920,Naftali,Rodham,F,1987-11-19,65035,2001-11-15
15224,Premsyl,Michaeli,F,1987-08-06,65032,2001-08-30
10180,Shaw,Wendorf,M,1986-02-25,65015,2002-06-29
12654,Zhaofang,Tagansky,F,1986-07-24,65010,2002-07-20
18115,Georg,Krzyzanowski,M,1992-01-29,65007,2002-03-01
16010,Parke,Olano,F,1987-08-28,65002,2001-08-24
10990,Shin,Foote,M,1988-07-06,64994,2001-08-03
11592,Hilary,Nishimukai,M,1991-12-14,64991,2002-03-09
17397,Kenroku,Hardjono,F,1986-09-15,64991,2001-09-11
15272,Aruna,Choobineh,M,1991-09-09,64989,2002-03-20
16162,Moti,Kenevan,F,1987-09-30,64989,2001-09-26
13642,Inderjeet,Luit,M,1992-03-04,64988,2002-03-02
17912,Maik,Bain,F,1986-12-02,64971,2001-08-29
18021,Adil,Matzke,M,1987-05-08,64953,2002-05-04
12835,Mats,Krupka,M,1989-05-02,64945,2001-08-11
12137,Palash,Hopewell,F,1992-09-05,64943,2001-09-03
18099,Kazuhiko,Fendler,M,1988-09-17,64943,2002-04-28
16476,Mitsuyuki,Huttel,F,1988-04-22,64942,2002-04-19
11514,Georgy,Iwayama,M,1988-07-30,64941,2002-05-11
13652,Eldridge,Ramsak,F,1986-01-30,64938,2002-01-26
11219,Youpyo,Heuter,M,1991-01-08,64917,2002-01-05
16570,Uta,Matzen,F,1988-12-15,64908,2002-03-23
10051,Hidefumi,Caine,M,1992-10-15,64905,2001-10-13
15638,Basil,Perez,M,1992-09-04,64905,2001-09-02
12234,Miomir,Rosar,F,1989-09-10,64901,2002-06-20
11357,Radoslaw,Azevdeo,M,1993-05-15,64899,2001-10-27
15629,Kensei,Takkinen,M,1990-12-07,64881,2001-12-04
12258,Kankanahalli,Eiter,F,1990-06-22,64877,2002-06-19
14231,Serenella,Madeira,F,1996-07-14,64874,2002-03-11
13966,Boguslaw,Cooman,F,1988-07-18,64854,2001-12-23
12572,Sungwon,McConalogue,M,1986-07-20,64853,2001-11-21
13282,Cordelia,Macedo,M,1989-04-16,64843,2002-04-13
13956,Arvind,Kusakabe,F,1993-01-09,64827,2002-06-15
12676,Kien,Mellouli,M,1996-09-24,64815,2002-04-27
14870,Weicheng,Stranks,M,1987-11-11,64800,2001-12-24
16016,Babette,Keustermans,F,1990-04-04,64786,2002-03-31
11911,Ashish,Mondadori,M,1990-06-05,64785,2002-06-02
12882,Akeel,Merkl,M,1989-04-27,64778,2002-03-17
14133,Gou,Demri,M,1986-08-24,64775,2001-10-02
15121,Tommaso,Benzmuller,F,1993-06-16,64770,2002-06-14
17518,Jeanna,Heuser,M,1992-12-09,64768,2001-12-07
15021,Sarita,Czaja,F,1988-12-21,64765,2002-07-15
12397,Oksana,Swiss,F,1987-08-18,64751,2001-08-14
11401,Huan,Merey,F,1995-04-15,64733,2002-04-13
10586,Kirk,Vuskovic,M,1992-02-04,64724,2002-02-01
14411,Hiroyasu,Validov,F,1989-06-17,64722,2001-09-04
17309,Shigeichiro,Streit,M,1991-07-28,64716,2002-07-25
11460,Mana,Maraist,M,1992-03-14,64707,2002-05-26
13431,Danco,Sidje,M,1986-10-27,64704,2002-02-11
13950,Palash,Kusakabe,M,1990-05-09,64704,2002-05-06
16297,Aiman,Brendel,M,1991-11-09,64701,2002-07-12
14225,Sham,Esposito,M,1988-08-22,64698,2001-08-19
11104,Hein,Swan,M,1993-09-20,64696,2001-09-18
13217,Taiji,Lamparter,F,1985-06-18,64690,2001-12-14
12935,Shuzo,Sudkamp,M,1986-03-24,64683,2002-06-27
16207,Xiahua,Standera,F,1990-08-23,64671,2001-08-20
13514,Teiji,Rebaine,M,1987-12-12,64669,2002-05-23
13377,Nevin,Dulay,F,1993-06-03,64657,2001-08-02
11233,Sanjit,Waschkowski,F,1991-06-17,64655,2001-12-11
13939,Reinhold,Cherinka,F,1985-10-13,64601,2001-10-28
12917,Sergi,Remmele,M,1992-02-28,64571,2002-02-25
12502,Danil,VanScheik,F,1989-06-06,64565,2002-06-03
10880,Weiye,Nitsche,M,1986-04-20,64564,2002-01-08
11960,Moss,Flasterstein,M,1988-07-28,64559,2002-07-25
12557,Stafford,Kopetz,M,1988-03-20,64554,2002-03-17
11811,Herb,Boissier,M,1992-03-28,64533,2002-03-26
10656,Sanjay,Litzkow,M,1988-06-21,64532,2002-06-18
12829,Harngdar,Harbusch,M,1995-07-06,64532,2002-07-04
13225,Barton,Hofman,F,1992-01-11,64532,2002-01-08
17906,Stepehn,Orlowska,M,1989-11-02,64532,2001-11-21
12416,Chenye,Itzfeldt,M,1993-09-14,64526,2002-02-13
16290,Candida,Clemencon,F,1985-11-13,64525,2001-11-30
16613,Dines,Oxenboll,F,1997-10-18,64522,2001-10-17
10072,Hironoby,Sidou,F,1988-07-21,64512,2002-05-18
17766,Irene,Oxenboll,M,1985-09-23,64497,2002-07-30
13354,Kazunori,Peek,M,1987-08-05,64495,2002-05-18
13981,Tetsushi,Stavenow,F,1993-10-03,64482,2002-01-14
17525,Srinidhi,Vecchi,F,1990-10-18,64480,2001-10-15
13193,Shimshon,Miyakawa,M,1986-09-05,64476,2001-09-11
14173,Qingxiang,Serot,F,1990-07-27,64475,2002-07-24
13586,Abdelwaheb,Klassen,M,1989-07-18,64472,2002-07-15
11735,Amalendu,Picci,M,1988-07-14,64470,2002-07-11
11452,Shigehito,Luby,F,1993-08-26,64463,2001-08-24
14927,Jungsoon,Birsak,M,1988-04-28,64459,2002-04-25
13240,King,Pileggi,M,1987-12-20,64443,2002-03-08
18156,Masaru,Navazio,F,1989-06-04,64437,2002-06-01
17111,Danil,Botman,M,1991-11-03,64435,2002-06-14
11905,Sadegh,Vural,F,1987-03-30,64427,2002-05-09
13380,Shuji,Iisaku,M,1989-01-08,64426,2002-01-05
15827,Sadun,Farris,M,1991-03-14,64425,2002-03-11
10293,Mihalis,Avouris,F,1992-12-12,64424,2001-12-10
10703,Giri,Baumann,F,1996-05-12,64417,2002-05-11
10464,Mang,Maginnis,F,1989-10-09,64408,2002-05-18
11425,Renee,Crelier,M,1990-08-27,64405,2001-08-24
11424,Lein,Sudkamp,M,1989-08-01,64401,2002-02-11
10211,Vishu,Strehl,F,1989-11-18,64400,2001-11-19
15516,Tonny,Ushiama,F,1988-02-22,64378,2002-05-17
16977,Eishiro,Isaac,M,1987-10-09,64373,2002-05-28
12771,Erez,Luks,F,1988-06-02,64367,2002-05-30
10693,Berhard,Daescu,F,1986-01-08,64360,2002-01-04
11892,Tesuro,Lorys,M,1993-08-09,64356,2001-11-24
15660,Georgi,Hartvigsen,M,1994-10-13,64344,2001-12-26
13038,Susanne,Kushner,M,1991-05-18,64343,2002-03-23
13438,Bernice,Setlzner,M,1994-07-16,64343,2002-07-14
14403,Stella,Christ,F,1992-07-01,64343,2002-06-29
13717,Shigenori,Nilsson,M,1994-11-04,64335,2001-12-19
11810,Amabile,Bhattacharjee,M,1987-03-17,64329,2002-01-02
11989,Erzsebet,Peltason,M,1989-01-07,64328,2002-01-04
13776,Marjo,Brookner,F,1994-01-30,64325,2002-03-18
17030,Uzi,Ramsey,F,1994-04-02,64299,2002-03-31
13741,Shichao,Auyong,F,1992-11-24,64290,2001-11-22
15733,Amalendu,Lipner,F,1990-03-03,64287,2002-02-28
17082,Keiichiro,Kragelund,M,1991-12-20,64285,2001-12-17
17947,Torsten,Chiodo,F,1990-08-09,64283,2001-08-06
11365,Toshimi,Shinomoto,M,1988-04-02,64276,2001-12-17
15479,Zhenbing,Soicher,M,1987-01-25,64263,2002-01-21
14632,Gudjon,McClurg,M,1987-08-01,64257,2002-07-28
10038,Huan,Lortz,M,1989-09-20,64254,2001-09-17
11759,Feixiong,Cincotta,M,1988-04-30,64253,2002-04-27
11370,Marek,Erie,M,1989-08-22,64242,2001-08-19
10393,Yagil,DasSarma,M,1989-06-23,64241,2002-06-20
12433,Roddy,Harbusch,M,1987-08-04,64238,2002-07-31
16145,Ziva,Zallocco,M,1995-01-17,64233,2002-01-15
17966,Weicheng,Schwabacher,F,1993-12-15,64233,2001-12-13
13191,Mototsugu,Armand,F,1988-03-11,64225,2002-03-08
14658,Mohd,Morton,M,1996-10-28,64221,2001-09-17
11118,Sailaja,Gelosh,F,1988-11-28,64211,2001-11-08
11691,Pragnesh,Borovoy,M,1989-04-04,64209,2002-03-31
14251,Ingemar,Werthner,M,1990-09-21,64204,2001-09-18
11100,Berna,Cochrane,M,1986-10-13,64195,2001-10-09
14994,Mostafa,Middleton,F,1986-10-15,64186,2001-10-11
10507,Kasidit,Belinskaya,M,1985-04-26,64175,2001-09-27
13342,Georgy,Doering,F,1993-11-16,64162,2002-03-11
13750,Giao,Fendler,M,1995-06-07,64160,2001-08-20
11951,Bernt,Haumacher,M,1989-10-14,64159,2001-10-11
11953,Moheb,Baar,M,1987-05-17,64156,2002-03-20
16952,Shimshon,Velardi,M,1991-10-03,64155,2001-08-10
18215,Hironoby,Gips,M,1996-08-12,64154,2001-08-11
11706,Tesuya,Remmers,M,1996-02-02,64148,2002-03-23
15311,Goh,Swift,M,1988-09-12,64148,2001-09-09
17576,Behnaam,Krybus,M,1988-02-06,64137,2002-02-02
12300,Mohamadou,Chelton,M,1990-05-16,64135,2002-05-13
14055,Mircea,Falck,F,1991-05-15,64134,2001-12-02
10485,Teruyuki,Sundgren,M,1985-10-27,64129,2002-01-19
17701,Mari,Cherinka,F,1989-11-25,64127,2001-11-22
11980,Yechezkel,Pews,M,1992-01-20,64125,2002-02-17
17877,Nigel,Hashii,M,1992-12-23,64124,2001-12-21
15190,Sasan,Lanteri,M,1992-05-16,64122,2001-10-13
17810,Dinah,Rousseau,M,1992-12-28,64122,2001-12-26
14278,Kazuhiro,Schapiro,F,1991-11-29,64121,2001-11-26
14564,Tadahiro,Christ,F,1998-12-04,64120,2001-12-03
11270,Gina,Falster,M,1988-09-28,64115,2001-09-01
11509,Aleksander,Feldhoffer,M,1987-11-12,64106,2001-11-08
13655,Luise,DuCasse,M,1990-01-23,64099,2002-01-20
16103,Chanjung,Schieder,M,1993-12-31,64091,2002-01-16
10114,Munir,Demeyer,F,1992-07-17,64083,2002-07-15
16564,Xiaopeng,Rusterholz,M,1998-06-19,64081,2002-01-20
11492,Menkae,Mikschl,F,1994-03-15,64077,2002-05-20
15189,Pascal,Strandh,M,1988-06-11,64074,2002-06-08
16134,Annemarie,Chaudhuri,F,1986-10-09,64073,2002-03-09
16666,Junichi,Luke,F,1991-07-10,64069,2002-07-07
17128,Wuxu,Baba,M,1991-12-14,64048,2001-12-11
17684,Adel,Deverell,M,1985-09-22,64033,2002-05-09
12000,Claudi,Angelov,M,1989-01-12,64026,2001-12-08
13172,Mountaz,Whittlesey,M,1991-01-07,64024,2001-08-31
13301,Masaki,Krybus,M,1987-04-10,64018,2002-02-01
14280,Djelloul,Viele,M,1988-09-13,64009,2001-09-20
11856,Gao,Alpin,F,1989-01-14,64001,2002-05-20
13010,Sachin,Bach,M,1988-08-05,63992,2001-08-02
11527,Alagu,Boyle,M,1988-07-03,63985,2002-01-27
14075,Denny,Tchuente,M,1989-09-01,63972,2002-05-27
13873,Itzchak,Msuda,M,1995-03-11,63954,2002-03-09
17218,Jiafu,Flasterstein,M,1990-03-24,63948,2002-03-21
14814,Odysseas,Nishimukai,M,1987-10-27,63944,2001-10-23
11404,Bedrich,Borovoy,M,1987-03-06,63940,2001-09-22
15185,Anoosh,Mitchem,F,1991-12-06,63935,2002-04-05
17842,Suebskul,Peac,M,1996-08-15,63933,2001-08-14
12827,Dmitry,Zuberek,F,1991-03-10,63927,2002-03-07
14402,Mooi,Peac,M,1988-11-03,63924,2001-10-31
10039,Alejandro,Brender,M,1988-01-19,63918,2002-01-15
13071,Vasilii,Azulay,F,1990-08-01,63916,2002-07-29
12597,Kazuhito,Petereit,F,1991-10-23,63908,2001-12-12
17263,Udi,Giveon,M,1987-04-29,63892,2001-09-25
12938,Raimond,Picht,M,1991-04-21,63873,2002-04-18
15538,Masaru,Schnelling,F,1988-02-05,63866,2002-02-01
13161,Manu,Picci,M,1989-12-03,63858,2001-12-30
16612,Zhenhua,Rullman,M,1990-03-03,63849,2002-02-28
15591,Vidya,Sridhar,M,1986-10-25,63841,2001-11-12
13294,Haldun,Stroustrup,F,1993-03-23,63837,2001-12-19
12107,Manibrata,Antonisse,M,1989-08-03,63829,2002-01-26
13453,Sugwoo,Lalonde,M,1995-01-09,63811,2002-01-07
14734,Uri,Danner,M,1986-09-10,63803,2001-09-06
13506,Marjo,Isard,F,1995-10-20,63800,2001-10-18
11352,Toney,Terekhov,M,1985-11-25,63798,2001-11-21
15363,Frederique,Wroclawski,F,1987-09-29,63790,2001-09-25
14583,Duke,Senzako,F,1991-07-02,63789,2002-06-29
14010,Sushant,Preusig,F,1986-05-21,63786,2002-03-05
13412,Ranga,Erdmenger,M,1996-03-21,63785,2002-03-20
14423,Isaac,Hasham,M,1989-10-26,63785,2001-10-23
11742,Vasilis,Narwekar,F,1996-04-12,63774,2002-04-11
16100,Mantis,Petereit,F,1986-03-31,63762,2002-03-27
10309,Prodip,Schusler,F,1985-06-20,63757,2002-05-01
12796,Saniya,Stanfel,M,1992-05-24,63755,2002-05-22
16980,Visit,Reinhard,M,1993-09-24,63755,2001-09-22
13315,Sakthirel,Stroustrup,F,1988-05-08,63724,2002-05-30
13011,Aamer,Glowinski,F,1989-10-08,63717,2002-05-16
12727,Uwe,Ranai,F,1989-09-11,63714,2001-09-09
12150,Dekang,Boissier,M,1991-06-25,63713,2002-06-22
15207,Toshimitsu,Baik,M,1991-07-19,63711,2002-03-11
11612,Siamak,Baar,F,1990-12-10,63701,2001-12-07
12923,Chaosheng,Journel,F,1990-01-02,63687,2001-12-30
15890,Feiyu,Bratsberg,M,1991-07-26,63687,2001-11-20
14866,Takahira,Gihr,M,1992-04-07,63680,2002-02-14
11196,Gennadi,Breugel,M,1992-11-17,63677,2001-11-15
13368,Kiyokazu,Klassen,M,1988-04-24,63660,2001-09-29
13060,Khalil,Lodder,M,1990-03-04,63652,2002-03-01
10810,Lijie,Lunn,F,1994-09-07,63651,2001-09-05
12837,Jiakeng,Berstel,M,1997-03-21,63646,2002-03-20
12028,Ingemar,Walstra,M,1992-09-02,63638,2001-08-31
10689,Satoru,Otillio,M,1988-08-05,63629,2001-08-02
13327,Anyuan,Slutz,M,1987-01-31,63627,2002-01-27
14305,Duri,Bazelow,F,1985-08-26,63618,2002-06-13
13445,Renee,Dehkordi,M,1986-04-14,63612,2001-11-28
14991,Odinaldo,Bael,M,1987-10-03,63610,2001-09-29
10925,Heng,Waterhouse,F,1986-09-04,63577,2002-06-08
11768,Krassimir,Erol,M,1988-03-31,63576,2002-04-22
10432,Hisao,Tiemann,F,1985-04-30,63568,2001-08-10
14117,Janche,Pehl,M,1995-12-25,63558,2001-12-23
16191,Aloke,Schrift,M,1986-02-21,63558,2002-05-17
14872,Tonny,Zaccaria,M,1985-03-27,63554,2002-01-08
16455,Otmar,Itzigehl,M,1985-09-25,63551,2002-02-01
11789,Udi,Khasidashvili,M,1989-08-18,63541,2001-08-15
12850,Martina,Bergere,F,1991-03-28,63534,2002-03-25
17861,Vishv,Oxman,M,1989-12-05,63531,2001-12-02
16504,Mong,Cromarty,F,1987-03-11,63530,2002-05-04
13388,Shuji,Cesareni,M,1990-01-21,63526,2002-06-03
11674,Dzung,Gyimothy,M,1987-02-03,63524,2001-12-16
15994,Jasminko,Delgrange,F,1985-10-28,63507,2002-05-02
16595,Venkatesan,Oaver,F,1985-08-06,63506,2002-04-13
17095,Turgut,Poupard,F,1993-03-18,63496,2002-03-16
13554,Divine,Birke,M,1993-01-16,63478,2002-07-02
13394,Anneke,Lorys,M,1995-03-06,63457,2002-03-04
13712,Olivera,Docker,F,1987-12-06,63434,2001-12-02
13318,Morris,Perng,F,1993-08-29,63406,2001-08-27
